Description:           XBRL Index of EDGAR Dissemination Feed
Last Data Received:    June 30, 2022
Comments:              webmaster@sec.gov
Anonymous FTP:         ftp://ftp.sec.gov/edgar/
 
 
 
 
CIK|Company Name|Form Type|Date Filed|Filename
1708341|Allied Esports Entertainment, Inc.|8-K|2022-05-23|edgar/data/1708341/0001213900-22-028932.txt
1708341|Allied Esports Entertainment, Inc.|8-K|2022-05-25|edgar/data/1708341/0001213900-22-029523.txt
1708410|SIMPLICITY ESPORTS & GAMING Co|10-Q|2022-04-14|edgar/data/1708410/0001493152-22-009926.txt
1708410|SIMPLICITY ESPORTS & GAMING Co|8-K|2022-04-07|edgar/data/1708410/0001493152-22-009337.txt
1708410|SIMPLICITY ESPORTS & GAMING Co|8-K|2022-04-28|edgar/data/1708410/0001493152-22-011436.txt
1708410|SIMPLICITY ESPORTS & GAMING Co|8-K|2022-04-29|edgar/data/1708410/0001493152-22-011489.txt
1708410|SIMPLICITY ESPORTS & GAMING Co|8-K|2022-05-24|edgar/data/1708410/0001493152-22-014937.txt
1708410|SIMPLICITY ESPORTS & GAMING Co|8-K|2022-05-25|edgar/data/1708410/0001493152-22-015007.txt
1708410|SIMPLICITY ESPORTS & GAMING Co|POS AM|2022-05-11|edgar/data/1708410/0001493152-22-012857.txt
1708410|SIMPLICITY ESPORTS & GAMING Co|S-1/A|2022-04-08|edgar/data/1708410/0001493152-22-009375.txt
1708410|SIMPLICITY ESPORTS & GAMING Co|S-1|2022-04-21|edgar/data/1708410/0001493152-22-010618.txt
1708410|SIMPLICITY ESPORTS & GAMING Co|S-1|2022-06-10|edgar/data/1708410/0001493152-22-016437.txt
1708441|RYB Education, Inc.|20-F|2022-05-11|edgar/data/1708441/0001104659-22-058841.txt
1708493|Harpoon Therapeutics, Inc.|10-Q|2022-05-12|edgar/data/1708493/0000950170-22-009692.txt
1708493|Harpoon Therapeutics, Inc.|8-K|2022-04-07|edgar/data/1708493/0001193125-22-098899.txt
1708493|Harpoon Therapeutics, Inc.|8-K|2022-05-12|edgar/data/1708493/0000950170-22-009703.txt
1708493|Harpoon Therapeutics, Inc.|8-K|2022-06-03|edgar/data/1708493/0001193125-22-167422.txt
1708493|Harpoon Therapeutics, Inc.|8-K|2022-06-28|edgar/data/1708493/0001193125-22-183906.txt
1708527|AZIYO BIOLOGICS, INC.|10-Q|2022-05-10|edgar/data/1708527/0001558370-22-008098.txt
1708527|AZIYO BIOLOGICS, INC.|8-K|2022-05-09|edgar/data/1708527/0001558370-22-007820.txt
1708527|AZIYO BIOLOGICS, INC.|8-K|2022-06-03|edgar/data/1708527/0001558370-22-009714.txt
1708527|AZIYO BIOLOGICS, INC.|8-K|2022-06-08|edgar/data/1708527/0001104659-22-069316.txt
1708527|AZIYO BIOLOGICS, INC.|8-K|2022-06-21|edgar/data/1708527/0001104659-22-072962.txt
1708599|AgeX Therapeutics, Inc.|10-Q|2022-05-13|edgar/data/1708599/0001493152-22-013348.txt
1708599|AgeX Therapeutics, Inc.|8-K|2022-04-06|edgar/data/1708599/0001493152-22-009274.txt
1708599|AgeX Therapeutics, Inc.|8-K|2022-05-13|edgar/data/1708599/0001493152-22-013336.txt
1708599|AgeX Therapeutics, Inc.|8-K|2022-05-18|edgar/data/1708599/0001493152-22-014275.txt
1708599|AgeX Therapeutics, Inc.|8-K|2022-06-10|edgar/data/1708599/0001493152-22-016438.txt
1708646|Goldman Sachs Physical Gold ETF|10-Q|2022-05-09|edgar/data/1708646/0001193125-22-144791.txt
1709048|GLOBALFOUNDRIES Inc.|6-K|2022-06-13|edgar/data/1709048/0001709048-22-000021.txt
1709164|Hamilton Beach Brands Holding Co|10-Q|2022-05-04|edgar/data/1709164/0001709164-22-000019.txt
1709164|Hamilton Beach Brands Holding Co|8-K|2022-05-04|edgar/data/1709164/0001709164-22-000020.txt
1709164|Hamilton Beach Brands Holding Co|8-K|2022-05-19|edgar/data/1709164/0001709164-22-000024.txt
1709401|Rubius Therapeutics, Inc.|10-Q|2022-05-10|edgar/data/1709401/0001558370-22-007983.txt
1709401|Rubius Therapeutics, Inc.|8-K|2022-04-08|edgar/data/1709401/0001104659-22-044293.txt
1709401|Rubius Therapeutics, Inc.|8-K|2022-05-10|edgar/data/1709401/0001104659-22-057967.txt
1709401|Rubius Therapeutics, Inc.|8-K|2022-05-13|edgar/data/1709401/0001104659-22-059889.txt
1709401|Rubius Therapeutics, Inc.|8-K|2022-05-24|edgar/data/1709401/0001104659-22-064108.txt
1709442|FIRSTSUN CAPITAL BANCORP|10-Q|2022-05-12|edgar/data/1709442/0001709442-22-000017.txt
1709442|FIRSTSUN CAPITAL BANCORP|8-K/A|2022-06-14|edgar/data/1709442/0001709442-22-000019.txt
1709442|FIRSTSUN CAPITAL BANCORP|8-K|2022-04-01|edgar/data/1709442/0001709442-22-000011.txt
1709442|FIRSTSUN CAPITAL BANCORP|8-K|2022-04-28|edgar/data/1709442/0001709442-22-000015.txt
1709505|BEST Inc.|20-F|2022-04-18|edgar/data/1709505/0001104659-22-046848.txt
1709542|Electronic Servitor Publication Network Inc.|10-K|2022-04-12|edgar/data/1709542/0001214659-22-005093.txt
1709542|Electronic Servitor Publication Network Inc.|10-Q|2022-05-23|edgar/data/1709542/0001214659-22-007309.txt
1709542|Electronic Servitor Publication Network Inc.|8-K|2022-04-21|edgar/data/1709542/0001214659-22-005543.txt
1709542|Electronic Servitor Publication Network Inc.|8-K|2022-05-19|edgar/data/1709542/0001214659-22-007217.txt
1709626|NuCana plc|20-F|2022-04-27|edgar/data/1709626/0001564590-22-016088.txt
1709682|Custom Truck One Source, Inc.|10-Q|2022-05-10|edgar/data/1709682/0001709682-22-000064.txt
1709682|Custom Truck One Source, Inc.|8-K|2022-04-11|edgar/data/1709682/0001709682-22-000044.txt
1709682|Custom Truck One Source, Inc.|8-K|2022-04-21|edgar/data/1709682/0001709682-22-000047.txt
1709682|Custom Truck One Source, Inc.|8-K|2022-04-26|edgar/data/1709682/0001213900-22-021694.txt
1709682|Custom Truck One Source, Inc.|8-K|2022-04-27|edgar/data/1709682/0001709682-22-000051.txt
1709682|Custom Truck One Source, Inc.|8-K|2022-05-10|edgar/data/1709682/0001709682-22-000062.txt
1709682|Custom Truck One Source, Inc.|8-K|2022-06-02|edgar/data/1709682/0001709682-22-000069.txt
1709682|Custom Truck One Source, Inc.|8-K|2022-06-16|edgar/data/1709682/0001709682-22-000071.txt
1709768|Sentinel Energy Services Inc.|10-K|2022-04-15|edgar/data/1709768/0001213900-22-020173.txt
1709768|Sentinel Energy Services Inc.|10-Q|2022-05-23|edgar/data/1709768/0001213900-22-028957.txt
1709819|Four Seasons Education (Cayman) Inc.|20-F|2022-06-30|edgar/data/1709819/0000950170-22-012388.txt
1710072|Edgewise Therapeutics, Inc.|10-Q|2022-05-11|edgar/data/1710072/0001558370-22-008235.txt
1710072|Edgewise Therapeutics, Inc.|8-K|2022-05-11|edgar/data/1710072/0001157523-22-000612.txt
1710072|Edgewise Therapeutics, Inc.|8-K|2022-06-24|edgar/data/1710072/0001104659-22-074310.txt
1710155|National Vision Holdings, Inc.|10-Q|2022-05-10|edgar/data/1710155/0001710155-22-000019.txt
1710155|National Vision Holdings, Inc.|8-K|2022-05-10|edgar/data/1710155/0001710155-22-000017.txt
1710155|National Vision Holdings, Inc.|8-K|2022-06-17|edgar/data/1710155/0001710155-22-000027.txt
1710340|Eton Pharmaceuticals, Inc.|10-Q|2022-05-12|edgar/data/1710340/0001493152-22-013047.txt
1710340|Eton Pharmaceuticals, Inc.|8-K|2022-04-08|edgar/data/1710340/0001493152-22-009466.txt
1710340|Eton Pharmaceuticals, Inc.|8-K|2022-04-11|edgar/data/1710340/0001493152-22-009540.txt
1710340|Eton Pharmaceuticals, Inc.|8-K|2022-04-11|edgar/data/1710340/0001493152-22-009587.txt
1710340|Eton Pharmaceuticals, Inc.|8-K|2022-05-12|edgar/data/1710340/0001493152-22-013031.txt
1710340|Eton Pharmaceuticals, Inc.|8-K|2022-05-27|edgar/data/1710340/0001493152-22-015359.txt
1710340|Eton Pharmaceuticals, Inc.|8-K|2022-06-14|edgar/data/1710340/0001493152-22-016737.txt
1710340|Eton Pharmaceuticals, Inc.|8-K|2022-06-24|edgar/data/1710340/0001493152-22-017661.txt
1710350|Bit Digital, Inc|20-F/A|2022-05-16|edgar/data/1710350/0001213900-22-027227.txt
1710350|Bit Digital, Inc|20-F|2022-04-15|edgar/data/1710350/0001213900-22-020007.txt
1710366|CONSOL Energy Inc.|10-Q|2022-05-03|edgar/data/1710366/0001437749-22-010570.txt
1710366|CONSOL Energy Inc.|8-K|2022-05-02|edgar/data/1710366/0001193125-22-135257.txt
1710366|CONSOL Energy Inc.|8-K|2022-05-03|edgar/data/1710366/0001437749-22-010569.txt
1710482|John Marshall Bancorp, Inc.|10-Q|2022-05-25|edgar/data/1710482/0001558370-22-009343.txt
1710482|John Marshall Bancorp, Inc.|8-K|2022-04-26|edgar/data/1710482/0001558370-22-005989.txt
1710482|John Marshall Bancorp, Inc.|8-K|2022-06-07|edgar/data/1710482/0001558370-22-009766.txt
1710482|John Marshall Bancorp, Inc.|8-K|2022-06-08|edgar/data/1710482/0001558370-22-009807.txt
1710482|John Marshall Bancorp, Inc.|8-K|2022-06-15|edgar/data/1710482/0001558370-22-010040.txt
1710482|John Marshall Bancorp, Inc.|8-K|2022-06-24|edgar/data/1710482/0001558370-22-010249.txt
1710495|MINARO CORP|10-K|2022-04-21|edgar/data/1710495/0001710495-22-000004.txt
1710495|MINARO CORP|10-Q|2022-06-02|edgar/data/1710495/0001710495-22-000006.txt
1710583|Switch, Inc.|10-Q|2022-05-10|edgar/data/1710583/0001710583-22-000021.txt
1710583|Switch, Inc.|8-K/A|2022-05-11|edgar/data/1710583/0001710583-22-000023.txt
1710583|Switch, Inc.|8-K|2022-04-07|edgar/data/1710583/0001710583-22-000011.txt
1710583|Switch, Inc.|8-K|2022-04-13|edgar/data/1710583/0001710583-22-000013.txt
1710583|Switch, Inc.|8-K|2022-05-06|edgar/data/1710583/0001710583-22-000015.txt
1710583|Switch, Inc.|8-K|2022-05-10|edgar/data/1710583/0001710583-22-000019.txt
1710583|Switch, Inc.|8-K|2022-05-11|edgar/data/1710583/0001193125-22-147632.txt
1710583|Switch, Inc.|8-K|2022-05-19|edgar/data/1710583/0001710583-22-000025.txt
1710583|Switch, Inc.|8-K|2022-06-16|edgar/data/1710583/0001710583-22-000027.txt
1710607|AMERICAN CENTURY ETF TRUST|485BPOS|2022-06-17|edgar/data/1710607/0001710607-22-000130.txt
1711012|Senmiao Technology Ltd|8-K|2022-04-05|edgar/data/1711012/0001104659-22-042585.txt
1711012|Senmiao Technology Ltd|8-K|2022-04-06|edgar/data/1711012/0001104659-22-043208.txt
1711012|Senmiao Technology Ltd|8-K|2022-04-28|edgar/data/1711012/0001104659-22-051662.txt
1711012|Senmiao Technology Ltd|8-K|2022-04-29|edgar/data/1711012/0001104659-22-053525.txt
1711012|Senmiao Technology Ltd|8-K|2022-05-09|edgar/data/1711012/0001104659-22-057266.txt
1711269|Evergy, Inc.|10-Q|2022-05-05|edgar/data/1711269/0001711269-22-000018.txt
1711269|Evergy, Inc.|8-K|2022-05-05|edgar/data/1711269/0001711269-22-000024.txt
1711279|Krystal Biotech, Inc.|10-Q|2022-05-09|edgar/data/1711279/0001711279-22-000016.txt
1711279|Krystal Biotech, Inc.|8-K|2022-05-09|edgar/data/1711279/0001711279-22-000018.txt
1711279|Krystal Biotech, Inc.|8-K|2022-05-20|edgar/data/1711279/0001711279-22-000020.txt
1711279|Krystal Biotech, Inc.|8-K|2022-05-23|edgar/data/1711279/0001711279-22-000024.txt
1711279|Krystal Biotech, Inc.|8-K|2022-05-26|edgar/data/1711279/0001711279-22-000028.txt
1711279|Krystal Biotech, Inc.|8-K|2022-06-22|edgar/data/1711279/0001711279-22-000032.txt
1711291|CURO Group Holdings Corp.|10-Q|2022-05-03|edgar/data/1711291/0001711291-22-000030.txt
1711291|CURO Group Holdings Corp.|8-K/A|2022-05-03|edgar/data/1711291/0001711291-22-000029.txt
1711291|CURO Group Holdings Corp.|8-K|2022-04-04|edgar/data/1711291/0001711291-22-000015.txt
1711291|CURO Group Holdings Corp.|8-K|2022-04-20|edgar/data/1711291/0001711291-22-000018.txt
1711291|CURO Group Holdings Corp.|8-K|2022-05-02|edgar/data/1711291/0001711291-22-000025.txt
1711291|CURO Group Holdings Corp.|8-K|2022-05-19|edgar/data/1711291/0001193125-22-155038.txt
1711291|CURO Group Holdings Corp.|8-K|2022-06-17|edgar/data/1711291/0001711291-22-000035.txt
1711375|Loma Negra Compania Industrial Argentina Sociedad Anonima|20-F|2022-04-29|edgar/data/1711375/0001193125-22-133658.txt
1711754|Inmune Bio, Inc.|10-Q|2022-05-05|edgar/data/1711754/0001213900-22-024226.txt
1711754|Inmune Bio, Inc.|8-K/A|2022-05-24|edgar/data/1711754/0001213900-22-029142.txt
1711754|Inmune Bio, Inc.|8-K|2022-04-06|edgar/data/1711754/0001213900-22-018222.txt
1711754|Inmune Bio, Inc.|8-K|2022-04-11|edgar/data/1711754/0001213900-22-019188.txt
1711754|Inmune Bio, Inc.|8-K|2022-04-13|edgar/data/1711754/0001213900-22-019651.txt
1711754|Inmune Bio, Inc.|8-K|2022-04-25|edgar/data/1711754/0001213900-22-021398.txt
1711754|Inmune Bio, Inc.|8-K|2022-04-28|edgar/data/1711754/0001213900-22-022110.txt
1711754|Inmune Bio, Inc.|8-K|2022-05-06|edgar/data/1711754/0001213900-22-024379.txt
1711754|Inmune Bio, Inc.|8-K|2022-05-10|edgar/data/1711754/0001213900-22-025185.txt
1711754|Inmune Bio, Inc.|8-K|2022-05-18|edgar/data/1711754/0001213900-22-027923.txt
1711754|Inmune Bio, Inc.|8-K|2022-05-23|edgar/data/1711754/0001213900-22-028906.txt
1711754|Inmune Bio, Inc.|8-K|2022-06-01|edgar/data/1711754/0001213900-22-030657.txt
1711754|Inmune Bio, Inc.|8-K|2022-06-16|edgar/data/1711754/0001213900-22-033318.txt
1711754|Inmune Bio, Inc.|8-K|2022-06-23|edgar/data/1711754/0001213900-22-034604.txt
1711786|Hoth Therapeutics, Inc.|10-Q|2022-05-12|edgar/data/1711786/0001213900-22-025987.txt
1711786|Hoth Therapeutics, Inc.|8-K|2022-04-05|edgar/data/1711786/0001213900-22-018023.txt
1711786|Hoth Therapeutics, Inc.|8-K|2022-04-13|edgar/data/1711786/0001213900-22-019647.txt
1711786|Hoth Therapeutics, Inc.|8-K|2022-04-29|edgar/data/1711786/0001213900-22-022734.txt
1711786|Hoth Therapeutics, Inc.|8-K|2022-06-13|edgar/data/1711786/0001213900-22-032370.txt
1711786|Hoth Therapeutics, Inc.|8-K|2022-06-23|edgar/data/1711786/0001213900-22-034635.txt
1711799|Nuveen Global Cities REIT, Inc.|10-K|2022-04-01|edgar/data/1711799/0001193125-22-093292.txt
1711799|Nuveen Global Cities REIT, Inc.|10-Q|2022-05-13|edgar/data/1711799/0001628280-22-014347.txt
1711799|Nuveen Global Cities REIT, Inc.|8-K|2022-04-27|edgar/data/1711799/0001193125-22-123795.txt
1711799|Nuveen Global Cities REIT, Inc.|8-K|2022-05-27|edgar/data/1711799/0001193125-22-162081.txt
1711799|Nuveen Global Cities REIT, Inc.|8-K|2022-06-07|edgar/data/1711799/0001193125-22-169235.txt
1711799|Nuveen Global Cities REIT, Inc.|8-K|2022-06-27|edgar/data/1711799/0001193125-22-182969.txt
1711929|Starwood Real Estate Income Trust, Inc.|10-Q|2022-05-10|edgar/data/1711929/0001564590-22-019322.txt
1711929|Starwood Real Estate Income Trust, Inc.|8-K|2022-04-29|edgar/data/1711929/0001564590-22-016805.txt
1711929|Starwood Real Estate Income Trust, Inc.|8-K|2022-05-27|edgar/data/1711929/0001564590-22-021550.txt
1711929|Starwood Real Estate Income Trust, Inc.|8-K|2022-06-30|edgar/data/1711929/0001564590-22-024895.txt
1711933|Akoya Biosciences, Inc.|10-Q|2022-05-06|edgar/data/1711933/0001558370-22-007462.txt
1711933|Akoya Biosciences, Inc.|8-K|2022-05-05|edgar/data/1711933/0001558370-22-007394.txt
1711933|Akoya Biosciences, Inc.|8-K|2022-06-02|edgar/data/1711933/0001104659-22-067719.txt
1711933|Akoya Biosciences, Inc.|8-K|2022-06-03|edgar/data/1711933/0001104659-22-068060.txt
1712178|NaaS Technology Inc.|20-F|2022-06-16|edgar/data/1712178/0001193125-22-175584.txt
1712178|RISE Education Cayman Ltd|20-F|2022-05-13|edgar/data/1712178/0001193125-22-150252.txt
1712184|Liberty Latin America Ltd.|10-Q|2022-05-04|edgar/data/1712184/0001712184-22-000183.txt
1712184|Liberty Latin America Ltd.|8-K|2022-04-01|edgar/data/1712184/0001712184-22-000149.txt
1712184|Liberty Latin America Ltd.|8-K|2022-04-12|edgar/data/1712184/0001712184-22-000160.txt
1712184|Liberty Latin America Ltd.|8-K|2022-04-18|edgar/data/1712184/0001712184-22-000164.txt
1712184|Liberty Latin America Ltd.|8-K|2022-04-26|edgar/data/1712184/0001712184-22-000173.txt
1712184|Liberty Latin America Ltd.|8-K|2022-05-04|edgar/data/1712184/0001712184-22-000184.txt
1712184|Liberty Latin America Ltd.|8-K|2022-05-20|edgar/data/1712184/0001712184-22-000196.txt
1712184|Liberty Latin America Ltd.|8-K|2022-05-24|edgar/data/1712184/0001712184-22-000201.txt
1712184|Liberty Latin America Ltd.|8-K|2022-05-24|edgar/data/1712184/0001712184-22-000203.txt
1712184|Liberty Latin America Ltd.|8-K|2022-05-24|edgar/data/1712184/0001712184-22-000205.txt
1712189|Target Hospitality Corp.|10-Q|2022-05-10|edgar/data/1712189/0001558370-22-008044.txt
1712189|Target Hospitality Corp.|8-K/A|2022-05-25|edgar/data/1712189/0001712189-22-000018.txt
1712189|Target Hospitality Corp.|8-K|2022-04-20|edgar/data/1712189/0001712189-22-000008.txt
1712189|Target Hospitality Corp.|8-K|2022-05-10|edgar/data/1712189/0001558370-22-007959.txt
1712189|Target Hospitality Corp.|8-K|2022-05-23|edgar/data/1712189/0001712189-22-000012.txt
1712189|Target Hospitality Corp.|8-K|2022-05-25|edgar/data/1712189/0001712189-22-000020.txt
1712463|Ranpak Holdings Corp.|10-Q|2022-05-06|edgar/data/1712463/0000950170-22-008023.txt
1712463|Ranpak Holdings Corp.|8-K|2022-05-06|edgar/data/1712463/0000950170-22-007989.txt
1712463|Ranpak Holdings Corp.|8-K|2022-05-27|edgar/data/1712463/0000950170-22-010815.txt
1712463|Ranpak Holdings Corp.|8-K|2022-06-03|edgar/data/1712463/0000950170-22-011151.txt
1712543|Andover National Corp|10-K|2022-05-25|edgar/data/1712543/0001410578-22-001835.txt
1712807|PagSeguro Digital Ltd.|20-F|2022-05-02|edgar/data/1712807/0001628280-22-011586.txt
1713210|Agape ATP Corp|10-K/A|2022-05-18|edgar/data/1713210/0001493152-22-014320.txt
1713210|Agape ATP Corp|10-Q/A|2022-05-18|edgar/data/1713210/0001493152-22-014322.txt
1713210|Agape ATP Corp|10-Q|2022-05-13|edgar/data/1713210/0001493152-22-013344.txt
1713210|Agape ATP Corp|8-K/A|2022-04-07|edgar/data/1713210/0001493152-22-009350.txt
1713210|Agape ATP Corp|8-K/A|2022-04-07|edgar/data/1713210/0001493152-22-009351.txt
1713210|Agape ATP Corp|8-K/A|2022-04-11|edgar/data/1713210/0001493152-22-009579.txt
1713210|Agape ATP Corp|8-K|2022-04-04|edgar/data/1713210/0001493152-22-009001.txt
1713210|Agape ATP Corp|S-1/A|2022-04-12|edgar/data/1713210/0001493152-22-009691.txt
1713210|Agape ATP Corp|S-1/A|2022-05-10|edgar/data/1713210/0001493152-22-012689.txt
1713407|BROOKFIELD REAL ESTATE INCOME TRUST INC.|10-Q|2022-05-16|edgar/data/1713407/0001713407-22-000041.txt
1713407|BROOKFIELD REAL ESTATE INCOME TRUST INC.|8-K|2022-04-28|edgar/data/1713407/0001713407-22-000036.txt
1713407|BROOKFIELD REAL ESTATE INCOME TRUST INC.|8-K|2022-05-27|edgar/data/1713407/0001713407-22-000050.txt
1713407|BROOKFIELD REAL ESTATE INCOME TRUST INC.|8-K|2022-06-22|edgar/data/1713407/0001193125-22-178801.txt
1713407|BROOKFIELD REAL ESTATE INCOME TRUST INC.|8-K|2022-06-29|edgar/data/1713407/0001713407-22-000060.txt
1713539|Kaixin Auto Holdings|20-F|2022-04-29|edgar/data/1713539/0001410578-22-001080.txt
1713683|Zscaler, Inc.|10-Q|2022-06-09|edgar/data/1713683/0001713683-22-000056.txt
1713683|Zscaler, Inc.|8-K|2022-05-26|edgar/data/1713683/0001713683-22-000048.txt
1713832|HyreCar Inc.|10-Q|2022-05-16|edgar/data/1713832/0001437749-22-012651.txt
1713832|HyreCar Inc.|8-K|2022-05-25|edgar/data/1713832/0001437749-22-013495.txt
1713832|HyreCar Inc.|8-K|2022-06-21|edgar/data/1713832/0001437749-22-015474.txt
1713832|HyreCar Inc.|8-K|2022-06-24|edgar/data/1713832/0001437749-22-015884.txt
1713863|Rafael Holdings, Inc.|10-Q|2022-06-14|edgar/data/1713863/0001213900-22-032831.txt
1713863|Rafael Holdings, Inc.|8-K|2022-05-09|edgar/data/1713863/0001213900-22-024655.txt
1713863|Rafael Holdings, Inc.|8-K|2022-05-31|edgar/data/1713863/0001213900-22-030418.txt
1713863|Rafael Holdings, Inc.|8-K|2022-06-14|edgar/data/1713863/0001213900-22-032806.txt
1713923|Jianpu Technology Inc.|20-F|2022-04-29|edgar/data/1713923/0001104659-22-052752.txt
1713952|Vivint Smart Home, Inc.|10-Q|2022-05-04|edgar/data/1713952/0001713952-22-000015.txt
1713952|Vivint Smart Home, Inc.|8-K|2022-04-15|edgar/data/1713952/0001193125-22-106901.txt
1713952|Vivint Smart Home, Inc.|8-K|2022-04-21|edgar/data/1713952/0001193125-22-111328.txt
1713952|Vivint Smart Home, Inc.|8-K|2022-05-03|edgar/data/1713952/0001713952-22-000010.txt
1713952|Vivint Smart Home, Inc.|8-K|2022-05-16|edgar/data/1713952/0001193125-22-151765.txt
1713952|Vivint Smart Home, Inc.|8-K|2022-06-07|edgar/data/1713952/0001193125-22-169300.txt
1713952|Vivint Smart Home, Inc.|8-K|2022-06-09|edgar/data/1713952/0001193125-22-170561.txt
1713952|Vivint Smart Home, Inc.|8-K|2022-06-24|edgar/data/1713952/0001193125-22-181611.txt
1714562|Engine Gaming & Media, Inc.|6-K|2022-04-14|edgar/data/1714562/0001493152-22-009932.txt
1714899|Denali Therapeutics Inc.|10-Q|2022-05-05|edgar/data/1714899/0001714899-22-000078.txt
1714899|Denali Therapeutics Inc.|8-K|2022-05-05|edgar/data/1714899/0001714899-22-000077.txt
1714899|Denali Therapeutics Inc.|8-K|2022-06-03|edgar/data/1714899/0001714899-22-000082.txt
1715194|Jinxuan Coking Coal Ltd|20-F|2022-04-29|edgar/data/1715194/0001410578-22-001102.txt
1715433|Leader Capital Holdings Corp.|10-Q|2022-04-21|edgar/data/1715433/0001493152-22-010635.txt
1715433|Leader Capital Holdings Corp.|8-K|2022-06-01|edgar/data/1715433/0001493152-22-015544.txt
1715497|Borr Drilling Ltd|20-F|2022-04-11|edgar/data/1715497/0001628280-22-008881.txt
1715611|BODY & MIND INC.|10-Q|2022-06-21|edgar/data/1715611/0001640334-22-001315.txt
1715611|BODY & MIND INC.|8-K|2022-04-01|edgar/data/1715611/0001640334-22-000709.txt
1715611|BODY & MIND INC.|8-K|2022-04-07|edgar/data/1715611/0001640334-22-000723.txt
1715611|BODY & MIND INC.|8-K|2022-06-08|edgar/data/1715611/0001640334-22-001214.txt
1715611|BODY & MIND INC.|8-K|2022-06-15|edgar/data/1715611/0001640334-22-001261.txt
1715611|BODY & MIND INC.|8-K|2022-06-21|edgar/data/1715611/0001640334-22-001296.txt
1715611|BODY & MIND INC.|8-K|2022-06-21|edgar/data/1715611/0001640334-22-001308.txt
1715611|BODY & MIND INC.|8-K|2022-06-22|edgar/data/1715611/0001640334-22-001319.txt
1715768|Transphorm, Inc.|10-K|2022-06-29|edgar/data/1715768/0001715768-22-000028.txt
1715768|Transphorm, Inc.|8-K|2022-05-17|edgar/data/1715768/0001715768-22-000015.txt
1715768|Transphorm, Inc.|8-K|2022-05-24|edgar/data/1715768/0001715768-22-000017.txt
1715768|Transphorm, Inc.|8-K|2022-06-03|edgar/data/1715768/0001715768-22-000021.txt
1715768|Transphorm, Inc.|8-K|2022-06-27|edgar/data/1715768/0001715768-22-000024.txt
1715819|Electromedical Technologies, Inc|10-Q|2022-05-16|edgar/data/1715819/0001410578-22-001612.txt
1715819|Electromedical Technologies, Inc|8-K|2022-06-13|edgar/data/1715819/0001104659-22-070496.txt
1716166|Vivos Therapeutics, Inc.|10-Q|2022-05-16|edgar/data/1716166/0001493152-22-013889.txt
1716166|Vivos Therapeutics, Inc.|8-K|2022-05-16|edgar/data/1716166/0001493152-22-013784.txt
1716166|Vivos Therapeutics, Inc.|8-K|2022-06-15|edgar/data/1716166/0001493152-22-016790.txt
1716324|Regnum Corp.|10-K|2022-04-15|edgar/data/1716324/0001477932-22-002416.txt
1716324|Regnum Corp.|10-Q|2022-05-23|edgar/data/1716324/0001477932-22-003842.txt
1716324|Regnum Corp.|8-K|2022-04-28|edgar/data/1716324/0001477932-22-002688.txt
1716324|Regnum Corp.|8-K|2022-05-31|edgar/data/1716324/0001477932-22-004018.txt
1716338|Pintec Technology Holdings Ltd|20-F|2022-04-28|edgar/data/1716338/0001193125-22-125009.txt
1716558|American Homes 4 Rent, L.P.|10-Q|2022-05-06|edgar/data/1716558/0001562401-22-000076.txt
1716558|American Homes 4 Rent, L.P.|8-K|2022-04-01|edgar/data/1716558/0001193125-22-093769.txt
1716558|American Homes 4 Rent, L.P.|8-K|2022-04-07|edgar/data/1716558/0001193125-22-098866.txt
1716558|American Homes 4 Rent, L.P.|8-K|2022-05-04|edgar/data/1716558/0001193125-22-140501.txt
1716558|American Homes 4 Rent, L.P.|8-K|2022-05-05|edgar/data/1716558/0001562401-22-000074.txt
1716558|American Homes 4 Rent, L.P.|8-K|2022-05-09|edgar/data/1716558/0001193125-22-144998.txt
1716558|American Homes 4 Rent, L.P.|8-K|2022-06-03|edgar/data/1716558/0001562401-22-000090.txt
1716583|Hyzon Motors Inc.|10-Q|2022-05-13|edgar/data/1716583/0001716583-22-000038.txt
1716583|Hyzon Motors Inc.|8-K/A|2022-05-12|edgar/data/1716583/0001716583-22-000035.txt
1716583|Hyzon Motors Inc.|8-K|2022-04-12|edgar/data/1716583/0001193125-22-102400.txt
1716583|Hyzon Motors Inc.|8-K|2022-05-06|edgar/data/1716583/0001716583-22-000019.txt
1716583|Hyzon Motors Inc.|8-K|2022-05-10|edgar/data/1716583/0001716583-22-000023.txt
1716583|Hyzon Motors Inc.|8-K|2022-06-06|edgar/data/1716583/0001716583-22-000044.txt
1716583|Hyzon Motors Inc.|8-K|2022-06-09|edgar/data/1716583/0001716583-22-000047.txt
1716583|Hyzon Motors Inc.|8-K|2022-06-14|edgar/data/1716583/0001716583-22-000055.txt
1716583|Hyzon Motors Inc.|POS AM|2022-04-06|edgar/data/1716583/0001193125-22-097536.txt
1716621|Ra Medical Systems, Inc.|10-Q|2022-05-16|edgar/data/1716621/0001564590-22-020432.txt
1716621|Ra Medical Systems, Inc.|8-K|2022-04-20|edgar/data/1716621/0001564590-22-014909.txt
1716621|Ra Medical Systems, Inc.|8-K|2022-05-16|edgar/data/1716621/0001564590-22-020412.txt
1716621|Ra Medical Systems, Inc.|8-K|2022-06-06|edgar/data/1716621/0001564590-22-022586.txt
1716947|Ensysce Biosciences, Inc.|10-Q|2022-05-12|edgar/data/1716947/0001493152-22-013083.txt
